=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.05.30 16:06:23 =~=~=~=~=~=~=~=~=~=~=~=
A0  A1  A2
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.05 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.05 0.27 0.05
 
0.06 0.26 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.05 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.26 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.05 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.05 0.27 0.05
 
0.05 0.27 0.05
 
0.06 0.27 0.05
 
0.05 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
0.06 0.27 0.05
 
