A0,A1,A2
0.21,0.22,0.33
0.21,0.22,0.27
0.2,0.22,0.25
0.21,0.22,0.26
0.19,0.22,0.22
0.18,0.32,0.16
0.19,0.31,0.31
0.18,0.28,0.09
0.15,0.25,0.33
0.14,0.24,0.17
0.16,0.19,0.12
0.15,0.21,0.14
0.14,0.22,0.22
0.18,0.22,0.16
0.18,0.22,0.13
0.18,0.22,0.36
0.16,0.22,0.29
0.17,0.23,0.4
0.16,0.22,0.34
0.16,0.25,0.38
0.16,0.22,0.32
0.16,0.25,0.28
0.16,0.26,0.27
0.18,0.24,0.36
0.2,0.25,0.35
0.2,0.21,0.38
0.18,0.31,0.43
0.19,0.32,0.25
0.21,0.24,0.42
0.21,0.24,0.39
0.2,0.22,0.09
0.21,0.32,0.03
0.2,0.36,0.04
0.2,0.22,0.03
0.2,0.24,0.44
0.2,0.29,0.25
0.19,0.22,0.24
0.2,0.11,0.15
0.18,0.14,0.37
0.19,0.16,0.34
0.19,0.18,0.34
0.19,0.19,0.3
0.18,0.19,0.3
0.19,0.19,0.3
0.19,0.18,0.3
0.2,0.18,0.3
0.19,0.19,0.28
0.18,0.22,0.35
0.2,0.22,0.27
0.22,0.17,0.31
0.21,0.28,0.39
0.23,0.16,0.36
0.22,0.15,0.06
0.22,0.18,0.04
0.22,0.21,0.44
0.21,0.2,0.07
0.2,0.22,0.04
0.2,0.22,0.05
0.19,0.21,0.04
0.2,0.21,0.04
0.21,0.14,0.04
0.23,0.35,0.04
0.22,0.39,0.04
0.21,0.43,0.04
0.21,0.36,0.04
0.22,0.3,0.04
0.23,0.3,0.03
0.23,0.35,0.04
0.23,0.46,0.05
0.23,0.25,0.04
0.27,0.14,0.04
0.26,0.13,0.03
0.36,0.08,0.03
0.33,0.3,0.04
0.2,0.29,0.04
0.19,0.33,0.07
0.21,0.16,0.41
0.26,0.1,0.11
0.29,0.12,0.4
0.35,0.1,0.13
0.34,0.25,0.08
0.35,0.19,0.04
0.28,0.19,0.04
0.3,0.09,0.03
0.34,0.1,0.04
0.33,0.11,0.04
0.32,0.28,0.03
0.39,0.18,0.04
0.4,0.27,0.04
0.36,0.06,0.06
0.35,0.09,0.07
0.34,0.17,0.05
0.32,0.3,0.05
0.32,0.17,0.04
0.31,0.14,0.04
0.31,0.47,0.04
0.33,0.25,0.04
0.32,0.21,0.04
0.38,0.21,0.04
0.33,0.2,0.03
0.32,0.12,0.04
0.32,0.45,0.46
0.33,0.14,0.26
0.34,0.09,0.46
0.33,0.06,0.43
0.34,0.06,0.38
0.3,0.05,0.35
0.25,0.06,0.46
0.27,0.06,0.44
0.28,0.06,0.05
0.27,0.06,0.1
0.26,0.07,0.06
0.27,0.06,0.05
0.24,0.07,0.05
0.24,0.07,0.04
0.3,0.08,0.09
0.28,0.11,0.08
0.27,0.1,0.07
0.22,0.1,0.06
0.22,0.24,0.06
0.22,0.08,0.06
0.23,0.35,0.05
0.35,0.42,0.05
0.53,0.08,0.04
0.42,0.04,0.04
0.37,0.04,0.07
0.32,0.05,0.07
0.31,0.04,0.06
0.3,0.04,0.06
0.3,0.05,0.06
0.29,0.04,0.06
0.29,0.05,0.39
0.29,0.32,0.08
0.24,0.34,0.04
0.27,0.32,0.04
0.28,0.34,0.04
0.28,0.35,0.04
0.28,0.36,0.03
0.28,0.36,0.04
0.28,0.38,0.04
0.31,0.37,0.03
0.38,0.36,0.04
0.38,0.41,0.04
0.39,0.43,0.19
0.4,0.49,0.17
0.41,0.46,0.11
0.39,0.44,0.09
0.41,0.43,0.08
0.41,0.36,0.06
0.43,0.38,0.06
0.44,0.33,0.05
0.42,0.35,0.05
0.42,0.31,0.05
0.44,0.32,0.05
0.44,0.31,0.06
0.44,0.33,0.05
0.44,0.33,0.05
0.43,0.31,0.05
0.44,0.3,0.05
0.43,0.31,0.05
0.43,0.3,0.05
0.43,0.29,0.05
0.43,0.31,0.05
0.44,0.31,0.05
0.43,0.31,0.05
0.43,0.31,0.05
0.44,0.3,0.05
0.43,0.31,0.04
0.44,0.31,0.04
0.44,0.3,0.04
0.43,0.29,0.04
0.43,0.32,0.05
0.43,0.33,0.05
0.44,0.32,0.04
0.44,0.32,0.23
0.44,0.33,0.04
0.42,0.3,0.04
0.43,0.3,0.05
0.42,0.32,0.04
0.39,0.31,0.06
0.4,0.31,0.06
0.4,0.31,0.06
0.31,0.31,0.09
0.31,0.33,0.11
0.36,0.3,0.05
0.42,0.32,0.18
0.35,0.3,0.25
0.38,0.4,0.21
0.39,0.37,0.3
0.3,0.43,0.27
0.29,0.38,0.4
0.31,0.54,0.35
0.31,0.36,0.32
0.32,0.28,0.43
0.33,0.46,0.43
0.32,0.37,0.48
0.33,0.22,0.24
0.36,0.33,0.16
0.38,0.31,0.22
0.37,0.32,0.19
0.37,0.33,0.24
0.36,0.3,0.23
0.38,0.3,0.22
0.39,0.31,0.18
0.4,0.31,0.17
0.39,0.29,0.17
0.37,0.3,0.17
0.38,0.3,0.17
0.39,0.31,0.16
0.39,0.29,0.16
0.39,0.29,0.17
0.39,0.3,0.16
0.38,0.29,0.16
0.38,0.29,0.15
0.38,0.3,0.15
0.38,0.29,0.15
0.39,0.29,0.16
0.39,0.3,0.17
0.38,0.3,0.17
0.38,0.29,0.16
0.39,0.3,0.17
0.4,0.3,0.16
0.4,0.31,0.15
0.4,0.3,0.16
0.4,0.3,0.16
0.4,0.31,0.17
0.4,0.31,0.17
0.42,0.29,0.19
0.41,0.32,0.18
0.41,0.32,0.17
0.41,0.32,0.17
0.41,0.31,0.17
0.41,0.3,0.18
0.41,0.31,0.17
0.41,0.31,0.17
0.41,0.31,0.18
0.41,0.31,0.18
0.41,0.31,0.22
0.41,0.32,0.2
0.41,0.31,0.18
0.41,0.31,0.17
0.41,0.31,0.19
0.41,0.31,0.21
0.4,0.3,0.2
